id,text,intent,author
2126,What is the current share price of MSFT?,stock_query,user
2127,Tell me the stock value of Amazon,stock_query,user
2128,What is Google's stock price?,stock_query,user
2129,What is the current share price of MSFT?,stock_query,user
2130,What is the current share price of MSFT?,stock_query,user
2131,Tell me the stock value of Amazon,stock_query,user
2132,What is Google's stock price?,stock_query,user
2133,Tell me the stock value of Amazon,stock_query,user
2134,What is the current share price of MSFT?,stock_query,user
2135,What is Google's stock price?,stock_query,user
2136,Tell me the stock value of Amazon,stock_query,user
2137,What is Google's stock price?,stock_query,user
2138,What is Google's stock price?,stock_query,user
2139,Show me Tesla stock price,stock_query,user
2140,What is the current share price of MSFT?,stock_query,user
2141,What is Google's stock price?,stock_query,user
2142,What is the current share price of MSFT?,stock_query,user
2143,What is the current share price of MSFT?,stock_query,user
2144,Give me the stock price of AAPL,stock_query,user
2145,What is Google's stock price?,stock_query,user
2146,Give me the stock price of AAPL,stock_query,user
2147,What is the current share price of MSFT?,stock_query,user
2148,What is Google's stock price?,stock_query,user
2149,What is the current share price of MSFT?,stock_query,user
2150,Tell me the stock value of Amazon,stock_query,user
2151,Tell me the stock value of Amazon,stock_query,user
2152,What is Google's stock price?,stock_query,user
2153,Tell me the stock value of Amazon,stock_query,user
2154,Give me the stock price of AAPL,stock_query,user
2155,Tell me the stock value of Amazon,stock_query,user
2156,Show me Tesla stock price,stock_query,user
2157,What is the current share price of MSFT?,stock_query,user
2158,Give me the stock price of AAPL,stock_query,user
2159,Show me Tesla stock price,stock_query,user
2160,Give me the stock price of AAPL,stock_query,user
2161,What is Google's stock price?,stock_query,user
2162,What is the current share price of MSFT?,stock_query,user
2163,Tell me the stock value of Amazon,stock_query,user
2164,What is Google's stock price?,stock_query,user
2165,What is Google's stock price?,stock_query,user
2166,What is the current share price of MSFT?,stock_query,user
2167,Show me Tesla stock price,stock_query,user
2168,What is the current share price of MSFT?,stock_query,user
2169,What is the current share price of MSFT?,stock_query,user
2170,What is the current share price of MSFT?,stock_query,user
2171,Show me Tesla stock price,stock_query,user
2172,What is the current share price of MSFT?,stock_query,user
2173,Tell me the stock value of Amazon,stock_query,user
2174,What is Google's stock price?,stock_query,user
2175,Show me Tesla stock price,stock_query,user
2176,Tell me the stock value of Amazon,stock_query,user
2177,Tell me the stock value of Amazon,stock_query,user
2178,Show me Tesla stock price,stock_query,user
2179,Show me Tesla stock price,stock_query,user
2180,What is the current share price of MSFT?,stock_query,user
2181,Tell me the stock value of Amazon,stock_query,user
2182,What is the current share price of MSFT?,stock_query,user
2183,What is the current share price of MSFT?,stock_query,user
2184,Tell me the stock value of Amazon,stock_query,user
2185,Give me the stock price of AAPL,stock_query,user
2186,What is the current share price of MSFT?,stock_query,user
2187,Show me Tesla stock price,stock_query,user
2188,What is the current share price of MSFT?,stock_query,user
2189,Show me Tesla stock price,stock_query,user
2190,What is the current share price of MSFT?,stock_query,user
2191,What is Google's stock price?,stock_query,user
2192,Show me Tesla stock price,stock_query,user
2193,Show me Tesla stock price,stock_query,user
2194,Give me the stock price of AAPL,stock_query,user
2195,What is the current share price of MSFT?,stock_query,user
2196,Tell me the stock value of Amazon,stock_query,user
2197,Tell me the stock value of Amazon,stock_query,user
2198,What is the current share price of MSFT?,stock_query,user
2199,Show me Tesla stock price,stock_query,user
2200,What is Google's stock price?,stock_query,user
2201,What is Google's stock price?,stock_query,user
2202,Tell me the stock value of Amazon,stock_query,user
2203,Give me the stock price of AAPL,stock_query,user
2204,What is Google's stock price?,stock_query,user
2205,Show me Tesla stock price,stock_query,user
2206,What is Google's stock price?,stock_query,user
2207,Give me the stock price of AAPL,stock_query,user
2208,Tell me the stock value of Amazon,stock_query,user
2209,What is the current share price of MSFT?,stock_query,user
2210,Show me Tesla stock price,stock_query,user
2211,Show me Tesla stock price,stock_query,user
2212,What is the current share price of MSFT?,stock_query,user
2213,Give me the stock price of AAPL,stock_query,user
2214,Give me the stock price of AAPL,stock_query,user
2215,What is the current share price of MSFT?,stock_query,user
2216,Show me Tesla stock price,stock_query,user
2217,What is Google's stock price?,stock_query,user
2218,Give me the stock price of AAPL,stock_query,user
2219,What is the current share price of MSFT?,stock_query,user
2220,Give me the stock price of AAPL,stock_query,user
2221,Give me the stock price of AAPL,stock_query,user
2222,What is Google's stock price?,stock_query,user
2223,What is the current share price of MSFT?,stock_query,user
2224,Show me Tesla stock price,stock_query,user
2225,Show me Tesla stock price,stock_query,user
2226,Give me the stock price of AAPL,stock_query,user
2227,Tell me the stock value of Amazon,stock_query,user
2228,What is Google's stock price?,stock_query,user
2229,Tell me the stock value of Amazon,stock_query,user
2230,What is the current share price of MSFT?,stock_query,user
2231,What is the current share price of MSFT?,stock_query,user
2232,What is Google's stock price?,stock_query,user
2233,Tell me the stock value of Amazon,stock_query,user
2234,Tell me the stock value of Amazon,stock_query,user
2235,Show me Tesla stock price,stock_query,user
2236,What is Google's stock price?,stock_query,user
2237,Show me Tesla stock price,stock_query,user
2238,Give me the stock price of AAPL,stock_query,user
2239,Give me the stock price of AAPL,stock_query,user
2240,Tell me the stock value of Amazon,stock_query,user
2241,Give me the stock price of AAPL,stock_query,user
2242,Show me Tesla stock price,stock_query,user
2243,Give me the stock price of AAPL,stock_query,user
2244,What is the current share price of MSFT?,stock_query,user
2245,Tell me the stock value of Amazon,stock_query,user
2246,Show me Tesla stock price,stock_query,user
2247,What is Google's stock price?,stock_query,user
2248,What is the current share price of MSFT?,stock_query,user
2249,Give me the stock price of AAPL,stock_query,user
2250,Show me Tesla stock price,stock_query,user
2251,Multiply 6 by 7,calculation,user
2252,How much is 15 minus 3?,calculation,user
2253,What is 5 plus 10?,calculation,user
2254,How much is 15 minus 3?,calculation,user
2255,How much is 15 minus 3?,calculation,user
2256,What is 5 plus 10?,calculation,user
2257,Multiply 6 by 7,calculation,user
2258,What is 5 plus 10?,calculation,user
2259,What is 5 plus 10?,calculation,user
2260,How much is 15 minus 3?,calculation,user
2261,Calculate 20 divided by 4,calculation,user
2262,How much is 15 minus 3?,calculation,user
2263,Multiply 6 by 7,calculation,user
2264,Calculate 20 divided by 4,calculation,user
2265,What is 5 plus 10?,calculation,user
2266,How much is 15 minus 3?,calculation,user
2267,How much is 15 minus 3?,calculation,user
2268,Calculate 20 divided by 4,calculation,user
2269,What is 5 plus 10?,calculation,user
2270,What is the sum of 8 and 12?,calculation,user
2271,How much is 15 minus 3?,calculation,user
2272,What is 5 plus 10?,calculation,user
2273,Multiply 6 by 7,calculation,user
2274,What is the sum of 8 and 12?,calculation,user
2275,What is 5 plus 10?,calculation,user
2276,Multiply 6 by 7,calculation,user
2277,Calculate 20 divided by 4,calculation,user
2278,What is the sum of 8 and 12?,calculation,user
2279,What is 5 plus 10?,calculation,user
2280,What is the sum of 8 and 12?,calculation,user
2281,What is 5 plus 10?,calculation,user
2282,Calculate 20 divided by 4,calculation,user
2283,What is 5 plus 10?,calculation,user
2284,How much is 15 minus 3?,calculation,user
2285,What is the sum of 8 and 12?,calculation,user
2286,How much is 15 minus 3?,calculation,user
2287,What is 5 plus 10?,calculation,user
2288,Calculate 20 divided by 4,calculation,user
2289,What is the sum of 8 and 12?,calculation,user
2290,Calculate 20 divided by 4,calculation,user
2291,What is the sum of 8 and 12?,calculation,user
2292,How much is 15 minus 3?,calculation,user
2293,How much is 15 minus 3?,calculation,user
2294,What is 5 plus 10?,calculation,user
2295,What is the sum of 8 and 12?,calculation,user
2296,What is 5 plus 10?,calculation,user
2297,How much is 15 minus 3?,calculation,user
2298,Calculate 20 divided by 4,calculation,user
2299,What is the sum of 8 and 12?,calculation,user
2300,What is 5 plus 10?,calculation,user
2301,What is the sum of 8 and 12?,calculation,user
2302,What is the sum of 8 and 12?,calculation,user
2303,Calculate 20 divided by 4,calculation,user
2304,What is 5 plus 10?,calculation,user
2305,Multiply 6 by 7,calculation,user
2306,Multiply 6 by 7,calculation,user
2307,What is 5 plus 10?,calculation,user
2308,Calculate 20 divided by 4,calculation,user
2309,Calculate 20 divided by 4,calculation,user
2310,How much is 15 minus 3?,calculation,user
2311,Calculate 20 divided by 4,calculation,user
2312,Calculate 20 divided by 4,calculation,user
2313,What is 5 plus 10?,calculation,user
2314,Calculate 20 divided by 4,calculation,user
2315,Multiply 6 by 7,calculation,user
2316,Multiply 6 by 7,calculation,user
2317,Multiply 6 by 7,calculation,user
2318,How much is 15 minus 3?,calculation,user
2319,What is 5 plus 10?,calculation,user
2320,Multiply 6 by 7,calculation,user
2321,Calculate 20 divided by 4,calculation,user
2322,Multiply 6 by 7,calculation,user
2323,Calculate 20 divided by 4,calculation,user
2324,Multiply 6 by 7,calculation,user
2325,What is the sum of 8 and 12?,calculation,user
2326,What is the sum of 8 and 12?,calculation,user
2327,What is the sum of 8 and 12?,calculation,user
2328,What is the sum of 8 and 12?,calculation,user
2329,What is the sum of 8 and 12?,calculation,user
2330,Calculate 20 divided by 4,calculation,user
2331,Calculate 20 divided by 4,calculation,user
2332,Multiply 6 by 7,calculation,user
2333,How much is 15 minus 3?,calculation,user
2334,What is the sum of 8 and 12?,calculation,user
2335,What is the sum of 8 and 12?,calculation,user
2336,What is the sum of 8 and 12?,calculation,user
2337,Multiply 6 by 7,calculation,user
2338,What is the sum of 8 and 12?,calculation,user
2339,Multiply 6 by 7,calculation,user
2340,What is 5 plus 10?,calculation,user
2341,What is 5 plus 10?,calculation,user
2342,Calculate 20 divided by 4,calculation,user
2343,Calculate 20 divided by 4,calculation,user
2344,Calculate 20 divided by 4,calculation,user
2345,Multiply 6 by 7,calculation,user
2346,What is 5 plus 10?,calculation,user
2347,Multiply 6 by 7,calculation,user
2348,How much is 15 minus 3?,calculation,user
2349,What is 5 plus 10?,calculation,user
2350,Calculate 20 divided by 4,calculation,user
2351,What is 5 plus 10?,calculation,user
2352,What is the sum of 8 and 12?,calculation,user
2353,Multiply 6 by 7,calculation,user
2354,What is 5 plus 10?,calculation,user
2355,Calculate 20 divided by 4,calculation,user
2356,How much is 15 minus 3?,calculation,user
2357,Calculate 20 divided by 4,calculation,user
2358,Calculate 20 divided by 4,calculation,user
2359,Calculate 20 divided by 4,calculation,user
2360,Multiply 6 by 7,calculation,user
2361,Multiply 6 by 7,calculation,user
2362,Calculate 20 divided by 4,calculation,user
2363,How much is 15 minus 3?,calculation,user
2364,How much is 15 minus 3?,calculation,user
2365,Multiply 6 by 7,calculation,user
2366,Multiply 6 by 7,calculation,user
2367,What is the sum of 8 and 12?,calculation,user
2368,Multiply 6 by 7,calculation,user
2369,What is 5 plus 10?,calculation,user
2370,How much is 15 minus 3?,calculation,user
2371,How much is 15 minus 3?,calculation,user
2372,How much is 15 minus 3?,calculation,user
2373,How much is 15 minus 3?,calculation,user
2374,Multiply 6 by 7,calculation,user
2375,Calculate 20 divided by 4,calculation,user
2376,What is 5 plus 10?,calculation,user
2377,How much is 15 minus 3?,calculation,user
2378,How much is 15 minus 3?,calculation,user
2379,What is the sum of 8 and 12?,calculation,user
2380,Calculate 20 divided by 4,calculation,user
2381,How much is 15 minus 3?,calculation,user
2382,Calculate 20 divided by 4,calculation,user
2383,What is 5 plus 10?,calculation,user
2384,What is 5 plus 10?,calculation,user
2385,How much is 15 minus 3?,calculation,user
2386,What is 5 plus 10?,calculation,user
2387,How much is 15 minus 3?,calculation,user
2388,What is the sum of 8 and 12?,calculation,user
2389,What is the sum of 8 and 12?,calculation,user
2390,Calculate 20 divided by 4,calculation,user
2391,Multiply 6 by 7,calculation,user
2392,Calculate 20 divided by 4,calculation,user
2393,How much is 15 minus 3?,calculation,user
2394,How much is 15 minus 3?,calculation,user
2395,Multiply 6 by 7,calculation,user
2396,What is 5 plus 10?,calculation,user
2397,Calculate 20 divided by 4,calculation,user
2398,Calculate 20 divided by 4,calculation,user
2399,Calculate 20 divided by 4,calculation,user
2400,How much is 15 minus 3?,calculation,user
2401,What is 5 plus 10?,calculation,user
2402,Multiply 6 by 7,calculation,user
2403,Multiply 6 by 7,calculation,user
2404,Calculate 20 divided by 4,calculation,user
2405,Calculate 20 divided by 4,calculation,user
2406,How much is 15 minus 3?,calculation,user
2407,Calculate 20 divided by 4,calculation,user
2408,Multiply 6 by 7,calculation,user
2409,What is the sum of 8 and 12?,calculation,user
2410,What is 5 plus 10?,calculation,user
2411,How much is 15 minus 3?,calculation,user
2412,What is the sum of 8 and 12?,calculation,user
2413,How much is 15 minus 3?,calculation,user
2414,What is the sum of 8 and 12?,calculation,user
2415,How much is 15 minus 3?,calculation,user
2416,Calculate 20 divided by 4,calculation,user
2417,Calculate 20 divided by 4,calculation,user
2418,What is 5 plus 10?,calculation,user
2419,How much is 15 minus 3?,calculation,user
2420,Multiply 6 by 7,calculation,user
2421,Multiply 6 by 7,calculation,user
2422,Calculate 20 divided by 4,calculation,user
2423,What is the sum of 8 and 12?,calculation,user
2424,What is 5 plus 10?,calculation,user
2425,Multiply 6 by 7,calculation,user
2426,Multiply 6 by 7,calculation,user
2427,What is 5 plus 10?,calculation,user
2428,What is the sum of 8 and 12?,calculation,user
2429,How much is 15 minus 3?,calculation,user
2430,What is the sum of 8 and 12?,calculation,user
2431,What is 5 plus 10?,calculation,user
2432,How much is 15 minus 3?,calculation,user
2433,Calculate 20 divided by 4,calculation,user
2434,Multiply 6 by 7,calculation,user
2435,Multiply 6 by 7,calculation,user
2436,Multiply 6 by 7,calculation,user
2437,What is 5 plus 10?,calculation,user
2438,Multiply 6 by 7,calculation,user
2439,Calculate 20 divided by 4,calculation,user
2440,Calculate 20 divided by 4,calculation,user
2441,What is the sum of 8 and 12?,calculation,user
2442,What is 5 plus 10?,calculation,user
2443,Multiply 6 by 7,calculation,user
2444,What is the sum of 8 and 12?,calculation,user
2445,Multiply 6 by 7,calculation,user
2446,What is 5 plus 10?,calculation,user
2447,How much is 15 minus 3?,calculation,user
2448,What is the sum of 8 and 12?,calculation,user
2449,What is 5 plus 10?,calculation,user
2450,Calculate 20 divided by 4,calculation,user
2451,Calculate 20 divided by 4,calculation,user
2452,Multiply 6 by 7,calculation,user
2453,How much is 15 minus 3?,calculation,user
2454,What is the sum of 8 and 12?,calculation,user
2455,Multiply 6 by 7,calculation,user
2456,Multiply 6 by 7,calculation,user
2457,What is 5 plus 10?,calculation,user
2458,What is the sum of 8 and 12?,calculation,user
2459,What is 5 plus 10?,calculation,user
2460,How much is 15 minus 3?,calculation,user
2461,What is 5 plus 10?,calculation,user
2462,Calculate 20 divided by 4,calculation,user
2463,What is the sum of 8 and 12?,calculation,user
2464,Calculate 20 divided by 4,calculation,user
2465,How much is 15 minus 3?,calculation,user
2466,Calculate 20 divided by 4,calculation,user
2467,What is the sum of 8 and 12?,calculation,user
2468,Calculate 20 divided by 4,calculation,user
2469,What is the sum of 8 and 12?,calculation,user
2470,Calculate 20 divided by 4,calculation,user
2471,How much is 15 minus 3?,calculation,user
2472,Multiply 6 by 7,calculation,user
2473,Calculate 20 divided by 4,calculation,user
2474,How much is 15 minus 3?,calculation,user
2475,What is 5 plus 10?,calculation,user
2476,Calculate 20 divided by 4,calculation,user
2477,How much is 15 minus 3?,calculation,user
2478,Multiply 6 by 7,calculation,user
2479,What is the sum of 8 and 12?,calculation,user
2480,How much is 15 minus 3?,calculation,user
2481,How much is 15 minus 3?,calculation,user
2482,How much is 15 minus 3?,calculation,user
2483,Multiply 6 by 7,calculation,user
2484,Multiply 6 by 7,calculation,user
2485,How much is 15 minus 3?,calculation,user
2486,Calculate 20 divided by 4,calculation,user
2487,What is 5 plus 10?,calculation,user
2488,Calculate 20 divided by 4,calculation,user
2489,Multiply 6 by 7,calculation,user
2490,How much is 15 minus 3?,calculation,user
2491,What is the sum of 8 and 12?,calculation,user
2492,Multiply 6 by 7,calculation,user
2493,How much is 15 minus 3?,calculation,user
2494,Multiply 6 by 7,calculation,user
2495,What is the sum of 8 and 12?,calculation,user
2496,Calculate 20 divided by 4,calculation,user
2497,How much is 15 minus 3?,calculation,user
2498,What is the sum of 8 and 12?,calculation,user
2499,How much is 15 minus 3?,calculation,user
2500,Calculate 20 divided by 4,calculation,user
2501,What is the sum of 8 and 12?,calculation,user
2502,What is 5 plus 10?,calculation,user
2503,What is the sum of 8 and 12?,calculation,user
2504,How much is 15 minus 3?,calculation,user
2505,What is 5 plus 10?,calculation,user
2506,What is the sum of 8 and 12?,calculation,user
2507,Calculate 20 divided by 4,calculation,user
2508,What is 5 plus 10?,calculation,user
2509,What is 5 plus 10?,calculation,user
2510,What is the sum of 8 and 12?,calculation,user
2511,How much is 15 minus 3?,calculation,user
2512,Calculate 20 divided by 4,calculation,user
2513,What is 5 plus 10?,calculation,user
2514,What is the sum of 8 and 12?,calculation,user
2515,Calculate 20 divided by 4,calculation,user
2516,What is the sum of 8 and 12?,calculation,user
2517,What is 5 plus 10?,calculation,user
2518,What is 5 plus 10?,calculation,user
2519,What is the sum of 8 and 12?,calculation,user
2520,Calculate 20 divided by 4,calculation,user
2521,What is the sum of 8 and 12?,calculation,user
2522,Calculate 20 divided by 4,calculation,user
2523,Calculate 20 divided by 4,calculation,user
2524,How much is 15 minus 3?,calculation,user
2525,Calculate 20 divided by 4,calculation,user
2526,Calculate 20 divided by 4,calculation,user
2527,How much is 15 minus 3?,calculation,user
2528,Multiply 6 by 7,calculation,user
2529,Multiply 6 by 7,calculation,user
2530,What is the sum of 8 and 12?,calculation,user
2531,How much is 15 minus 3?,calculation,user
2532,What is the sum of 8 and 12?,calculation,user
2533,Multiply 6 by 7,calculation,user
2534,What is the sum of 8 and 12?,calculation,user
2535,Calculate 20 divided by 4,calculation,user
2536,What is 5 plus 10?,calculation,user
2537,What is the sum of 8 and 12?,calculation,user
2538,What is 5 plus 10?,calculation,user
2539,What is the sum of 8 and 12?,calculation,user
2540,Calculate 20 divided by 4,calculation,user
2541,What is the sum of 8 and 12?,calculation,user
2542,Calculate 20 divided by 4,calculation,user
2543,Multiply 6 by 7,calculation,user
2544,How much is 15 minus 3?,calculation,user
2545,What is the sum of 8 and 12?,calculation,user
2546,Multiply 6 by 7,calculation,user
2547,What is the sum of 8 and 12?,calculation,user
2548,What is the sum of 8 and 12?,calculation,user
2549,How much is 15 minus 3?,calculation,user
2550,How much is 15 minus 3?,calculation,user
2551,Calculate 20 divided by 4,calculation,user
2552,Multiply 6 by 7,calculation,user
2553,What is the sum of 8 and 12?,calculation,user
2554,How much is 15 minus 3?,calculation,user
2555,Calculate 20 divided by 4,calculation,user
2556,Multiply 6 by 7,calculation,user
2557,What is 5 plus 10?,calculation,user
2558,Multiply 6 by 7,calculation,user
2559,Calculate 20 divided by 4,calculation,user
2560,What is the sum of 8 and 12?,calculation,user
2561,What is 5 plus 10?,calculation,user
2562,Multiply 6 by 7,calculation,user
2563,How much is 15 minus 3?,calculation,user
2564,Calculate 20 divided by 4,calculation,user
2565,Calculate 20 divided by 4,calculation,user
2566,What is the sum of 8 and 12?,calculation,user
2567,How much is 15 minus 3?,calculation,user
2568,How much is 15 minus 3?,calculation,user
2569,What is the sum of 8 and 12?,calculation,user
2570,What is 5 plus 10?,calculation,user
2571,What is 5 plus 10?,calculation,user
2572,What is the sum of 8 and 12?,calculation,user
2573,What is the sum of 8 and 12?,calculation,user
2574,How much is 15 minus 3?,calculation,user
2575,How much is 15 minus 3?,calculation,user
2576,How much is 15 minus 3?,calculation,user
2577,How much is 15 minus 3?,calculation,user
2578,What is the sum of 8 and 12?,calculation,user
2579,How much is 15 minus 3?,calculation,user
2580,Multiply 6 by 7,calculation,user
2581,Multiply 6 by 7,calculation,user
2582,How much is 15 minus 3?,calculation,user
2583,What is 5 plus 10?,calculation,user
2584,What is 5 plus 10?,calculation,user
2585,How much is 15 minus 3?,calculation,user
2586,How much is 15 minus 3?,calculation,user
2587,Multiply 6 by 7,calculation,user
2588,What is 5 plus 10?,calculation,user
2589,How much is 15 minus 3?,calculation,user
2590,How much is 15 minus 3?,calculation,user
2591,Multiply 6 by 7,calculation,user
2592,What is 5 plus 10?,calculation,user
2593,What is 5 plus 10?,calculation,user
2594,What is the sum of 8 and 12?,calculation,user
2595,Multiply 6 by 7,calculation,user
2596,Multiply 6 by 7,calculation,user
2597,Calculate 20 divided by 4,calculation,user
2598,How much is 15 minus 3?,calculation,user
2599,Multiply 6 by 7,calculation,user
2600,What is the sum of 8 and 12?,calculation,user
2601,Multiply 6 by 7,calculation,user
2602,How much is 15 minus 3?,calculation,user
2603,What is the sum of 8 and 12?,calculation,user
2604,What is the sum of 8 and 12?,calculation,user
2605,What is the sum of 8 and 12?,calculation,user
2606,Calculate 20 divided by 4,calculation,user
2607,What is the sum of 8 and 12?,calculation,user
2608,Calculate 20 divided by 4,calculation,user
2609,Multiply 6 by 7,calculation,user
2610,What is 5 plus 10?,calculation,user
2611,Calculate 20 divided by 4,calculation,user
2612,What is 5 plus 10?,calculation,user
2613,What is the sum of 8 and 12?,calculation,user
2614,What is the sum of 8 and 12?,calculation,user
2615,How much is 15 minus 3?,calculation,user
2616,How much is 15 minus 3?,calculation,user
2617,What is 5 plus 10?,calculation,user
2618,How much is 15 minus 3?,calculation,user
2619,How much is 15 minus 3?,calculation,user
2620,Calculate 20 divided by 4,calculation,user
2621,What is the sum of 8 and 12?,calculation,user
2622,What is 5 plus 10?,calculation,user
2623,What is 5 plus 10?,calculation,user
2624,Multiply 6 by 7,calculation,user
2625,What is the sum of 8 and 12?,calculation,user
2626,What is 5 plus 10?,calculation,user
2627,What is the sum of 8 and 12?,calculation,user
2628,Calculate 20 divided by 4,calculation,user
2629,What is 5 plus 10?,calculation,user
2630,What is the sum of 8 and 12?,calculation,user
2631,What is the sum of 8 and 12?,calculation,user
2632,Calculate 20 divided by 4,calculation,user
2633,What is 5 plus 10?,calculation,user
2634,What is the sum of 8 and 12?,calculation,user
2635,What is 5 plus 10?,calculation,user
2636,What is 5 plus 10?,calculation,user
2637,What is 5 plus 10?,calculation,user
2638,What is 5 plus 10?,calculation,user
2639,What is the sum of 8 and 12?,calculation,user
2640,What is 5 plus 10?,calculation,user
2641,Multiply 6 by 7,calculation,user
2642,What is 5 plus 10?,calculation,user
2643,Calculate 20 divided by 4,calculation,user
2644,Calculate 20 divided by 4,calculation,user
2645,Multiply 6 by 7,calculation,user
2646,What is 5 plus 10?,calculation,user
2647,What is 5 plus 10?,calculation,user
2648,Multiply 6 by 7,calculation,user
2649,What is 5 plus 10?,calculation,user
2650,Calculate 20 divided by 4,calculation,user
2651,Multiply 6 by 7,calculation,user
2652,Calculate 20 divided by 4,calculation,user
2653,What is the sum of 8 and 12?,calculation,user
2654,How much is 15 minus 3?,calculation,user
2655,Multiply 6 by 7,calculation,user
2656,What is 5 plus 10?,calculation,user
2657,How much is 15 minus 3?,calculation,user
2658,Multiply 6 by 7,calculation,user
2659,Calculate 20 divided by 4,calculation,user
2660,What is the sum of 8 and 12?,calculation,user
2661,Calculate 20 divided by 4,calculation,user
2662,What is 5 plus 10?,calculation,user
2663,Calculate 20 divided by 4,calculation,user
2664,What is 5 plus 10?,calculation,user
2665,Calculate 20 divided by 4,calculation,user
2666,What is 5 plus 10?,calculation,user
2667,What is 5 plus 10?,calculation,user
2668,What is 5 plus 10?,calculation,user
2669,What is the sum of 8 and 12?,calculation,user
2670,Multiply 6 by 7,calculation,user
2671,Multiply 6 by 7,calculation,user
2672,Calculate 20 divided by 4,calculation,user
2673,Multiply 6 by 7,calculation,user
2674,What is 5 plus 10?,calculation,user
2675,What is 5 plus 10?,calculation,user
2676,Calculate 20 divided by 4,calculation,user
2677,How much is 15 minus 3?,calculation,user
2678,Calculate 20 divided by 4,calculation,user
2679,What is the sum of 8 and 12?,calculation,user
2680,How much is 15 minus 3?,calculation,user
2681,What is 5 plus 10?,calculation,user
2682,What is 5 plus 10?,calculation,user
2683,Calculate 20 divided by 4,calculation,user
2684,Calculate 20 divided by 4,calculation,user
2685,Multiply 6 by 7,calculation,user
2686,What is the sum of 8 and 12?,calculation,user
2687,How much is 15 minus 3?,calculation,user
2688,How much is 15 minus 3?,calculation,user
2689,What is the sum of 8 and 12?,calculation,user
2690,What is 5 plus 10?,calculation,user
2691,Calculate 20 divided by 4,calculation,user
2692,Calculate 20 divided by 4,calculation,user
2693,What is 5 plus 10?,calculation,user
2694,Multiply 6 by 7,calculation,user
2695,Multiply 6 by 7,calculation,user
2696,Multiply 6 by 7,calculation,user
2697,How much is 15 minus 3?,calculation,user
2698,What is the sum of 8 and 12?,calculation,user
2699,What is the sum of 8 and 12?,calculation,user
2700,Calculate 20 divided by 4,calculation,user
2701,Multiply 6 by 7,calculation,user
2702,Calculate 20 divided by 4,calculation,user
2703,How much is 15 minus 3?,calculation,user
2704,Multiply 6 by 7,calculation,user
2705,What is the sum of 8 and 12?,calculation,user
2706,How much is 15 minus 3?,calculation,user
2707,What is 5 plus 10?,calculation,user
2708,Calculate 20 divided by 4,calculation,user
2709,What is 5 plus 10?,calculation,user
2710,Calculate 20 divided by 4,calculation,user
2711,Multiply 6 by 7,calculation,user
2712,What is the sum of 8 and 12?,calculation,user
2713,What is the sum of 8 and 12?,calculation,user
2714,Calculate 20 divided by 4,calculation,user
2715,What is the sum of 8 and 12?,calculation,user
2716,What is the sum of 8 and 12?,calculation,user
2717,What is the sum of 8 and 12?,calculation,user
2718,Multiply 6 by 7,calculation,user
2719,Calculate 20 divided by 4,calculation,user
2720,Calculate 20 divided by 4,calculation,user
2721,How much is 15 minus 3?,calculation,user
2722,Calculate 20 divided by 4,calculation,user
2723,Multiply 6 by 7,calculation,user
2724,What is 5 plus 10?,calculation,user
2725,What is 5 plus 10?,calculation,user
2726,What is 5 plus 10?,calculation,user
2727,How much is 15 minus 3?,calculation,user
2728,Calculate 20 divided by 4,calculation,user
2729,Calculate 20 divided by 4,calculation,user
2730,Calculate 20 divided by 4,calculation,user
2731,Calculate 20 divided by 4,calculation,user
2732,How much is 15 minus 3?,calculation,user
2733,What is 5 plus 10?,calculation,user
2734,How much is 15 minus 3?,calculation,user
2735,What is 5 plus 10?,calculation,user
2736,What is 5 plus 10?,calculation,user
2737,What is the sum of 8 and 12?,calculation,user
2738,Multiply 6 by 7,calculation,user
2739,What is 5 plus 10?,calculation,user
2740,How much is 15 minus 3?,calculation,user
2741,What is 5 plus 10?,calculation,user
2742,Calculate 20 divided by 4,calculation,user
2743,Multiply 6 by 7,calculation,user
2744,What is the sum of 8 and 12?,calculation,user
2745,Multiply 6 by 7,calculation,user
2746,Multiply 6 by 7,calculation,user
2747,What is 5 plus 10?,calculation,user
2748,Multiply 6 by 7,calculation,user
2749,How much is 15 minus 3?,calculation,user
2750,What is 5 plus 10?,calculation,user
2751,How much is 15 minus 3?,calculation,user
2752,What is 5 plus 10?,calculation,user
2753,Multiply 6 by 7,calculation,user
2754,Calculate 20 divided by 4,calculation,user
2755,Multiply 6 by 7,calculation,user
2756,How much is 15 minus 3?,calculation,user
2757,What is the sum of 8 and 12?,calculation,user
2758,What is the sum of 8 and 12?,calculation,user
2759,How much is 15 minus 3?,calculation,user
2760,What is 5 plus 10?,calculation,user
2761,How much is 15 minus 3?,calculation,user
2762,What is 5 plus 10?,calculation,user
2763,What is the sum of 8 and 12?,calculation,user
2764,How much is 15 minus 3?,calculation,user
2765,What is 5 plus 10?,calculation,user
2766,Multiply 6 by 7,calculation,user
2767,Multiply 6 by 7,calculation,user
2768,How much is 15 minus 3?,calculation,user
2769,Calculate 20 divided by 4,calculation,user
2770,What is the sum of 8 and 12?,calculation,user
2771,What is the sum of 8 and 12?,calculation,user
2772,What is 5 plus 10?,calculation,user
2773,What is the sum of 8 and 12?,calculation,user
2774,Multiply 6 by 7,calculation,user
2775,How much is 15 minus 3?,calculation,user
2776,Multiply 6 by 7,calculation,user
2777,Calculate 20 divided by 4,calculation,user
2778,Multiply 6 by 7,calculation,user
